title,tags,image,filename,description
,"religion, culture, person, indian, hindu, hello, 3+ tags",https://cdn-icons-png.freepik.com/512/8005/8005660.png?ga=GA1.1.221973988.1739059331,cc93b6b213bb278351abc05695b63e58.png,a cartoon character with a red banda and a yellow banda
,"education, online, graduation, diploma, hamster, elearning",https://cdn-icons-png.freepik.com/512/12468/12468500.png?ga=GA1.1.221973988.1739059331,3eacca320a7f2cb521ac7c3910abac50.png,a teddy bear holding a cell phone
,"communications, monkey, internet, email, banana",https://cdn-icons-png.freepik.com/512/13709/13709343.png?ga=GA1.1.221973988.1739059331,9b7c5df64116be044871977f5c40c99e.png,a cartoon bear sitting on top of a laptop
,"emotions, animals, feelings, monkey, worried",https://cdn-icons-png.freepik.com/512/12578/12578237.png?ga=GA1.1.221973988.1739059331,b51769b3448a66713ca7dea085655d67.png,a cartoon monkey hugging a pillow
,"chalkboard, education, learning, classroom, blackboard, school, 1+ tags",https://cdn-icons-png.freepik.com/512/7220/7220256.png?ga=GA1.1.221973988.1739059331,20911d84ca1e53eb9263826429a55193.png,a cartoon character holding a pencil and smiling
,"boring, animal, tired, expression, animals, lazy, 5+ tags",https://cdn-icons-png.freepik.com/512/6601/6601113.png?ga=GA1.1.221973988.1739059331,e7830b30ce7ee7adb11471bbd190025c.png,a cartoon cat with a sad look
,"love, peace, hippie, hamster, miscellaneous, pacifism",https://cdn-icons-png.freepik.com/512/13718/13718896.png?ga=GA1.1.221973988.1739059331,c68420c77734035417ad973e7c09b1bf.png,a cartoon bear wearing sunglasses and holding a sign
,"farm, shovel, tool, agriculture, farmer, farming and gardening",https://cdn-icons-png.freepik.com/512/12027/12027613.png?ga=GA1.1.221973988.1739059331,0cb24ec75a1a49708575344def01af69.png,a teddy bear with a shovel and hat
,"red, heart, love, cartoon, romance, smile, 5+ tags",https://cdn-icons-png.freepik.com/512/6426/6426857.png?ga=GA1.1.221973988.1739059331,222cc2eef09d4fb52700cd32f9ef497b.png,love you so much
,"emoticon, smileys, emoji, gold star",https://cdn-icons-png.freepik.com/512/6381/6381560.png?ga=GA1.1.221973988.1739059331,8bfbe10b697c398f19711d7a7f93ae38.png,a yellow star with a face drawn on it
,"perfume, beauty, cat, wellness, self care",https://cdn-icons-png.freepik.com/512/11826/11826637.png?ga=GA1.1.221973988.1739059331,b35fd8bec2132e1bac427d8ffd9ed066.png,a cute cat wearing a pink hat and blowing a bubble
,"man, people, social, cartoon, cute, bad, 4+ tags",https://cdn-icons-png.freepik.com/512/7975/7975649.png?ga=GA1.1.221973988.1739059331,ba6d762257219108d8311ca004791fd1.png,a cartoon character with a pink mohawk and a beard
,"black, animal, sticker, animals, pet, cat, 5+ tags",https://cdn-icons-png.freepik.com/512/7024/7024260.png?ga=GA1.1.221973988.1739059331,f9677a26e2b1ccb3068d66252de7d618.png,a cat holding a sign with the number 10
,"winner, animals, monkey, award, banner, champion, 1+ tags",https://cdn-icons-png.freepik.com/512/12050/12050432.png?ga=GA1.1.221973988.1739059331,8cafdcb952c7565c9f9019a07d93b890.png,a cartoon character with a pink hat and green ribbon
,"animals, mouse, pet, unicorn",https://cdn-icons-png.freepik.com/512/5149/5149047.png?ga=GA1.1.221973988.1739059331,dbee8830a1adac5984196238beed5bae.png,a pink unicorn with a yellow duck
,"man, gesture, smile, good, praise, doodle, 5+ tags",https://cdn-icons-png.freepik.com/512/7504/7504100.png?ga=GA1.1.221973988.1739059331,ac07ccd86faa29ecc6d15cb6c99b0078.png,a pink baby with a star on it ' s chest
,"dog, people, animals, boy, brush, petting",https://cdn-icons-png.freepik.com/512/13474/13474388.png?ga=GA1.1.221973988.1739059331,dd1efdce9dc73cc4b88adeb9bd5d762a.png,a cartoon character with sunglasses and a dog
,"communications, radio, communication, device, monkey, walkie talkie",https://cdn-icons-png.freepik.com/512/12120/12120970.png?ga=GA1.1.221973988.1739059331,b0812201caa9cea7526394f7a3e9cb15.png,a cartoon bear with a banana and a banana peel
,"celebration, party, bear, teddy bear, celebrate, birthday, 3+ tags",https://cdn-icons-png.freepik.com/512/18474/18474542.png?ga=GA1.1.221973988.1739059331,0f33fbfd3d8c4d80ce16134dad7522a8.png,a cartoon bear with a party hat and a party hat
,"dog, animals, pet, silent, husky, siberian husky",https://cdn-icons-png.freepik.com/512/7187/7187274.png?ga=GA1.1.221973988.1739059331,1efe71e56294653c6c352000a06fc035.png,a cartoon cat with a red nose and a blue tail
,"man, gesture, smile, good, praise, doodle, 5+ tags",https://cdn-icons-png.freepik.com/512/7504/7504100.png?ga=GA1.1.1670463911.1739091212,b288f1b25c1f295c70f390d1ea9491b5.png,a pink baby with a star on it ' s chest
,"dog, people, animals, boy, brush, petting",https://cdn-icons-png.freepik.com/512/13474/13474388.png?ga=GA1.1.1670463911.1739091212,22f7a14bf9ae993dbef0543826b44a1f.png,a cartoon character with sunglasses and a dog
,"communications, radio, communication, device, monkey, walkie talkie",https://cdn-icons-png.freepik.com/512/12120/12120970.png?ga=GA1.1.1670463911.1739091212,ebb6d24274cfd5d2cfb44e920e618f5e.png,a cartoon bear with a banana and a banana peel
,"celebration, party, bear, teddy bear, celebrate, birthday, 3+ tags",https://cdn-icons-png.freepik.com/512/18474/18474542.png?ga=GA1.1.1670463911.1739091212,142228178f8e27bb3d73c66d29fe6867.png,a cartoon bear with a party hat and a party hat
,"dog, animals, pet, silent, husky, siberian husky",https://cdn-icons-png.freepik.com/512/7187/7187274.png?ga=GA1.1.1670463911.1739091212,c111b9a7965135ee5281e2cc902be252.png,a cartoon cat with a red nose and a blue tail
,"cartoon, smiling, kawaii, face mask, facemask, medical mask, 5+ tags",https://cdn-icons-png.freepik.com/512/6751/6751431.png?ga=GA1.1.1670463911.1739091212,a0f9aeb5eeb733a6511201dcea177db9.png,a pink face mask with a pink nose
,"design, education, alphabet, typography, letter u, abecedary, 1+ tags",https://cdn-icons-png.freepik.com/512/7564/7564920.png?ga=GA1.1.1670463911.1739091212,08ac3267a052491f865e6b3a6fcaa73e.png,a pink letter u with two eyes and a nose
,"oriental, china, asia, new year, monkey, cultures, 3+ tags",https://cdn-icons-png.freepik.com/512/13474/13474365.png?ga=GA1.1.1670463911.1739091212,1f31dc89e0d0e754f64657e9e9b20921.png,a pink box with a pink teddy bear and a pink box with a pink teddy bear
,"beauty, cartoon, body care, powder, makeup, cosmetic, 4+ tags",https://cdn-icons-png.freepik.com/512/6742/6742505.png?ga=GA1.1.1670463911.1739091212,69cc0225d25c15a0822b61b9d3a0d43e.png,a black background with a white and red flower
,"protection, weather, travel, clouds, umbrella, rainy",https://cdn-icons-png.freepik.com/512/4647/4647896.png?ga=GA1.1.1670463911.1739091212,040f546e3af76463271fda14afdef4c4.png,an umbrella with the words it ' s rainy
,"window, king, kingdom, royalty, monarchy, monkey, 2+ tags",https://cdn-icons-png.freepik.com/512/12051/12051375.png?ga=GA1.1.1670463911.1739091212,ca50b4f7ef8d119549509016077c227d.png,a cartoon character in a blue arch
,"christmas, star, xmas, item, santa hat",https://cdn-icons-png.freepik.com/512/6259/6259808.png?ga=GA1.1.1670463911.1739091212,06a81c25f7fc3c8466d763d890ca5a52.png,a star with a santa hat and mustache
,"woman, people, person, girl, user, ponytail, 2+ tags",https://cdn-icons-png.freepik.com/512/4729/4729553.png?ga=GA1.1.1670463911.1739091212,6245b71a24ec0f19af35e21f1e8da304.png,a cartoon character wearing a surgical mask
,"gesture, animal, pointing, smiling, animals, funny, 5+ tags",https://cdn-icons-png.freepik.com/512/7276/7276613.png?ga=GA1.1.1670463911.1739091212,6c5923cb95845fcceee21fa75e5ab5a7.png,a white rabbit with a pink nose and a black nose
,"heart, love, health, embrace, hug, love and romance",https://cdn-icons-png.freepik.com/512/6009/6009361.png?ga=GA1.1.1670463911.1739091212,358ebfc7744b2a05cb77144d3b4520e6.png,a purple heart with stars around it
,"bird, animals, jungle, fauna, wildlife, parrot, 1+ tags",https://cdn-icons-png.freepik.com/512/7433/7433045.png?ga=GA1.1.1670463911.1739091212,5e95bd2aee611268b5249853d85bbf29.png,a bird sitting on a branch with an umbrella
,"couple, people, romantic, wedding, lovers, marriage, 5+ tags",https://cdn-icons-png.freepik.com/512/7321/7321966.png?ga=GA1.1.1670463911.1739091212,2d7a68a2900a21196fbae23259df241c.png,a black background with a white and red flower
,"celebration, party, monkey, banana, birthday and party",https://cdn-icons-png.freepik.com/512/13433/13433802.png?ga=GA1.1.1670463911.1739091212,110373ea02b87b4e937ef9644959974e.png,a cartoon monkey with a party hat and a saxophone
,"dog, animal, cute, animals, yoga, pet, 1+ tags",https://cdn-icons-png.freepik.com/512/6517/6517156.png?ga=GA1.1.1670463911.1739091212,9be1065891a20c78a4857f54afacacb0.png,a cartoon dog with a heart in its mouth
,"hope, cat, wish, birthday, cake, happy birthday, 4+ tags",https://cdn-icons-png.freepik.com/512/18474/18474512.png?ga=GA1.1.1670463911.1739091212,d006b892d5d0c753f39d550e1acf8211.png,a cat with a birthday cake
,"sticker, lettering, letter, thanks, stickers, miscellaneous, 1+ tags",https://cdn-icons-png.freepik.com/512/7328/7328335.png?ga=GA1.1.1670463911.1739091212,f6b847c75e1aca26187d1310ab34f3d0.png,thanks to all of us thanks for all of us thanks for all of us thanks for all of
,"successful, success, sticker, lettering, letter, stickers, 1+ tags",https://cdn-icons-png.freepik.com/512/7234/7234469.png?ga=GA1.1.1670463911.1739091212,9a332578bdd5352d88193796fcc64d3c.png,the logo for the go to matee
,"animals, cry, sadness, depressed, grief, upset, 5+ tags",https://cdn-icons-png.freepik.com/512/7276/7276616.png?ga=GA1.1.1670463911.1739091212,334eceab6ecfb64587acdb56b9c5ed87.png,a white rabbit with a black nose and a white bow tie
,"holidays, cone, ice cream, cones, ice cream cone, foods, 4+ tags",https://cdn-icons-png.freepik.com/512/8526/8526344.png?ga=GA1.1.1670463911.1739091212,f96e189082b3f48670e1f980850ec909.png,a green monster with sunglasses and a star
,"art, design, graphic, animal, cute, animals, 2+ tags",https://cdn-icons-png.freepik.com/512/6426/6426749.png?ga=GA1.1.1670463911.1739091212,f75fecaade702b9e8a89d317b2736b3c.png,a panda with a hat on its head and the words one night
,"japan, japanese, animal, toys, animals, cultures, 3+ tags",https://cdn-icons-png.freepik.com/512/8716/8716921.png?ga=GA1.1.1670463911.1739091212,b5a8ad56ce92d8e7861b43bdead81dc0.png,a cartoon cat holding a ball
,"idea, invention, eureka, miscellaneous",https://cdn-icons-png.freepik.com/512/7354/7354235.png?ga=GA1.1.1670463911.1739091212,abb509ce0ca3b34156aa9894478cb2d1.png,a rainbow with a cloud and a rainbow
,"communications, animal, children, childhood, animals, bear, 5+ tags",https://cdn-icons-png.freepik.com/512/7154/7154177.png?ga=GA1.1.1670463911.1739091212,5864a591a33155930ad2de4a2f7a2e04.png,a brown bear with no on it ' s face
,"dog, animals, pet, puppy, emoticon, mocking, 1+ tags",https://cdn-icons-png.freepik.com/512/7302/7302225.png?ga=GA1.1.1670463911.1739091212,41a8ce0d95d0e7026c79c09e7fbe49a7.png,a cartoon dog with the word yes
,"celebration, party, mask, cat, costume, punch bowl, 1+ tags",https://cdn-icons-png.freepik.com/512/13560/13560335.png?ga=GA1.1.1670463911.1739091212,f323521802f7f105d41ec7db41d032ed.png,a cat with a glass of wine
,"book, education, reading, literature, hamster",https://cdn-icons-png.freepik.com/512/11933/11933012.png?ga=GA1.1.1670463911.1739091212,724830607d0239b7c9cf06f4e48d2e74.png,a teddy bear holding a pink bow
,"monkey, barbecue, bbq, banana, skewers, food and restaurant",https://cdn-icons-png.freepik.com/512/12397/12397536.png?ga=GA1.1.1670463911.1739091212,fbc6991e2a31a353a4001792a8e5d090.png,a cartoon character holding a tray of candy
,"successful, success, sticker, lettering, letter, stickers, 1+ tags",https://cdn-icons-png.freepik.com/512/7234/7234454.png?ga=GA1.1.1670463911.1739091212,5e9319555d9e766a41884d6ef1e93b4e.png,the do your best logo
,"pencil, paper, education, learning, school",https://cdn-icons-png.freepik.com/512/12817/12817559.png?ga=GA1.1.1670463911.1739091212,8babf0495cfba56cdb281270441c6e74.png,a cartoon character holding a pencil and paper
,"communications, communication, monkey, letter, rejection, envelope",https://cdn-icons-png.freepik.com/512/12902/12902750.png?ga=GA1.1.1670463911.1739091212,03c39a654cf9fd7327a0fb92c53831e5.png,a teddy bear holding a sign with a cross mark
,"animal, animals, zoo, giraffe",https://cdn-icons-png.freepik.com/512/7356/7356999.png?ga=GA1.1.1670463911.1739091212,036f77706a1a1c4f354e40b4fb3abe18.png,a gi is wearing a hat and a sign that says gi rules
,"drink, alcohol, beverage, beer, food and restaurant",https://cdn-icons-png.freepik.com/512/12639/12639822.png?ga=GA1.1.1670463911.1739091212,afac0859c52a1733dd8d5f9fc290f3d5.png,a cartoon beer character with a beer mug
,"computer, feline, cat, computing, computer engineer",https://cdn-icons-png.freepik.com/512/11826/11826864.png?ga=GA1.1.1670463911.1739091212,8352dd0c831256140b83463239867c0d.png,a cat sitting on top of a computer
,"domestic, sticker, animals, pet, feline, cat, 5+ tags",https://cdn-icons-png.freepik.com/512/7107/7107838.png?ga=GA1.1.1670463911.1739091212,74bb9d9640f5fa025fac5e473167c279.png,a cat in a birthday cake
,"art, creative, creativity, brainstorming, art and design",https://cdn-icons-png.freepik.com/512/7189/7189352.png?ga=GA1.1.1670463911.1739091212,85c2dc209d5a7ec932a66903bca015ce.png,a cartoon character with a light bulb on his head
,"christmas, xmas, animals, fish",https://cdn-icons-png.freepik.com/512/6259/6259628.png?ga=GA1.1.1670463911.1739091212,f7a839e37f79122c29db93e6da72e069.png,a yellow chicken wearing a santa hat
,"nature, animal, animals, zoo, wildlife, mammal, 4+ tags",https://cdn-icons-png.freepik.com/512/7174/7174872.png?ga=GA1.1.1670463911.1739091212,69a680e608fb12dd8888a34cbc0e6354.png,a squirrel with a baseball bat in its hand
,"illustration, communications, phone, cartoon, cute, sticker, 5+ tags",https://cdn-icons-png.freepik.com/512/10703/10703826.png?ga=GA1.1.1670463911.1739091212,9564883d09336aafca9ac1301384ca4b.png,a cartoon phone with an umbrella
,"plate, dish, thai, cultures, dessert, mango, 4+ tags",https://cdn-icons-png.freepik.com/512/8716/8716945.png?ga=GA1.1.1670463911.1739091212,fc5a606c09cfab4a169d8c0a5825ff0a.png,a cartoon character with a striped face
,"animals, fauna, elephant, wildlife, mammal",https://cdn-icons-png.freepik.com/512/12952/12952960.png?ga=GA1.1.1670463911.1739091212,ba412ef76315c7ce433912e0aef56f63.png,a purple elephant sleeping on a pillow with a rainbow in the background
,"dog, domestic, animals, pet",https://cdn-icons-png.freepik.com/512/7164/7164437.png?ga=GA1.1.1670463911.1739091212,5bca0ed40442cf5be31534882877dc1e.png,a pink dog with a purple ball in its mouth
,"animals, fauna, zoology, marsupial, sloth",https://cdn-icons-png.freepik.com/512/7508/7508319.png?ga=GA1.1.1670463911.1739091212,eaefa470ae05ec374400a5a5a92bde7d.png,a cartoon bear with glasses and a book
,"man, people, pain, organ, stomach, stomachache, 5+ tags",https://cdn-icons-png.freepik.com/512/7320/7320790.png?ga=GA1.1.1670463911.1739091212,7f0e808cd1cff1e6bf5a4086b49ff5c2.png,a black background with a white and red flower
,"animals, welcome, pig, pork, smileys",https://cdn-icons-png.freepik.com/512/7422/7422338.png?ga=GA1.1.1670463911.1739091212,17b27c0bd7d1c671916995e820198e5c.png,a cartoon pig with the word welcome
,"christmas, celebration, oven, cooking, xmas, santa claus, 2+ tags",https://cdn-icons-png.freepik.com/512/13128/13128639.png?ga=GA1.1.1670463911.1739091212,fa2612a16f4a3a3ea231163ad37aa3ee.png,a cat in a santa hat holding a cookie
,"monster, snowboard, miscellaneous, winter sport, yeti",https://cdn-icons-png.freepik.com/512/13088/13088074.png?ga=GA1.1.1670463911.1739091212,3176d6f46004f5691c53150ca57a0d97.png,a cartoon character on a snowboard
,"man, toilet, lavatory, pain, stomachache, digestion, 5+ tags",https://cdn-icons-png.freepik.com/512/7320/7320800.png?ga=GA1.1.1670463911.1739091212,10e905fa6b5589b950d8bdce46dd4d1b.png,a black background with a white and red flower
,"dog, animals, pet, siberian husky, angry face",https://cdn-icons-png.freepik.com/512/7187/7187280.png?ga=GA1.1.1670463911.1739091212,bbbd52d465989b176af29a0f4c289a62.png,a cartoon cat with a sad expression
,"economy, poverty, loss, hamster, business and finance, bankcruptcy",https://cdn-icons-png.freepik.com/512/13707/13707965.png?ga=GA1.1.1670463911.1739091212,1ae40ecfcd157455cee32a0d5f2489fe.png,a teddy bear holding a tablet with a graph on it
,"business, success, growth, achievement, startup, booster, 2+ tags",https://cdn-icons-png.freepik.com/512/18828/18828672.png?ga=GA1.1.1670463911.1739091212,a407d7e0d51d8d489b38f55c4e24fb49.png,a polar bear is flying on a rocket
,"surprise, celebration, gift, present, hamster, birthday and party",https://cdn-icons-png.freepik.com/512/12971/12971563.png?ga=GA1.1.1670463911.1739091212,b0943ef6cb3afb7d5641cdc8224fe433.png,a teddy bear with a bow and a flower
,"animal, animals, zoo, bear",https://cdn-icons-png.freepik.com/512/7356/7356965.png?ga=GA1.1.1670463911.1739091212,183668a3684036e4cd134a792473af11.png,a cartoon character with a hat and a smile
